id,empresa,nps,npstipo,causa1,causa2,causa3,region,prod,verbatim
2810026228,Personal,8,Neutros,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,MEDITERRANEA,Postpago,LA CALIDAD DE SEÑAL  PORQUE TIENE MUCHOS PROBLEMAS PORQUE CUANDO ME TRASLADO DE 50 A 100 KM EN ZONA RURAL PIERDO LA LINEA PARA COMUNICACION  Y EL TELEFONO SOLO SE PUEDE REALIZAR LLAMADAS DE EMERGENCIA
2810030767,Personal,8,Neutros,La calidad y cobertura de la señal,Estabilidad de conexión a internet desde el celular,Estabilidad de conexión a internet desde el celular,MEDITERRANEA,Postpago,TIENE QUE MEJORAR LA SEÑAL EN BARRIO 260 VIVIENDA LAS LLAMADAS NO ENTRAN
2810034142,Personal,0,Detractores,La calidad y cobertura de la señal,Estabilidad de conexión a internet desde el celular,Estabilidad de conexión a internet desde el celular,MEDITERRANEA,Mixto,0 PORQUE CADA QUIEN ES LIBRE DE ELEGIR SU LINEA TELEFONICA
2810063884,Personal,7,Neutros,Los precios y variedad de planespacks,Plan todo en uno (combina llamados mensajes de texto datos,Precio del equipo,LITORAL,Postpago,LOS PLANES DE ABONOS FIJOS Y MEJORES OFERTA EN DATOS DE INTERNET PARA PLANES DE ABONOS FIJOS ES MUY POCO LO QUE BRINDA
2810063885,Personal,5,Detractores,La calidad y cobertura de la señal,Estabilidad de conexión a internet desde el celular,Estabilidad de conexión a internet desde el celular,LITORAL,Mixto,HAY FALTA DE SEÑAL EN LA PARTE DONDE YO VIVO BARRANQUERA CHACO)
2000140473,Claro,10,Promotores,La atención al cliente,Facilidad de compra (nuevas líneas equipos chips prepagos,Facilidad de compra (nuevas líneas equipos tarjetas de cré,SUR,Mixto,SIEMPRE TUVE LA LINEA CLARO Y MI FAMILIA TIENE CLARO Y NUNCA TUVE INCONVENIENTES POR EJEMPLO EN EL TEMA DE INTERNET EN TODOS LADOS AGARRA AL IGUAL QUE LA SEÑAL
2000018042,Claro,8,Neutros,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,AMBA,Mixto,PORQUE TIENE QUE MEJORARA LA SEÑAL EN VILLA ELVIRA PARA LLAMADAS E INTERNET
2000140425,Claro,8,Neutros,El sistema de beneficios CLUB (puntos descuentos a socios,Diferencial en el servicio (mayor vigencia de packs regalos,Autonomía de chequeo de consumo cuentas y pago online,SUR,Prepago,EL COSTO DEL INTERNET PORQUE ES ELEVADO Y EL DE LO MENSAJES DE TEXTO Y EL PAQUETES DE INTERNET
2000105958,Movistar,5,Detractores,Los precios y variedad de planespacks,Precio del plan,Precio del planBeneficios en las recargas (Doble crédito m,SUR,Mixto,LA COBERTURA DEL INTERNET SE PIERDE EN ALGUNA CIUDAD EN GENERAL EL PRECIO DEL ABONO ES ELEVADO
2000138257,Claro,9,Promotores,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,SUR,Mixto,RECOMIENDO POR QUE YO TRABAJA EN EL CAMPO Y CLARO NUNCA SE QUEDA SIN SEÑAL Y ANDA BIEN
2000114517,Movistar,10,Promotores,La calidad y cobertura de la señal,Calidad de envío de mensajes (SMS yo Whatsapp yu otras apl,Calidad de envío de mensaje de texto (SMS),SUR,Prepago,ME GUSTA LO DE LA CARGA PORQUE SI NO TIENES PUEDES ADELATAR LA CARGA AL MOMENTO DE RECARGAR SE MULTIPLICA TIENE MUY BUENA SEÑAL
2000176353,Claro,10,Promotores,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,SUR,Prepago,TIENE MUCHAS VENTAJAS TIENE MUY BUENA SEÑAL Y TIENE BUENAS PROMOCIONES COMO TRIPLICAR CADA SEMANA POR EJEMPLO ESTA MUY BUENO+
2000129571,Personal,10,Promotores,La modalidad de pago de la factura y compra de producto,Claridad y simplicidad de la factura,Facilidad para encontrar puntos de venta y pago,SUR,Mixto,EL ABONO ES MAS BARATO TE DAN POSIBILIDAD DE COMPRAR TLF CONTRA FACTURA DESPUES TIENE TODO LOS ABONOS SON MAS ECONOMICOS QUE OTRA EMPRESA
2000016889,Personal,3,Detractores,Los precios y variedad de planespacks,Otros Especificar,Financiación de equipos,AMBA,Mixto,ESTAVA COMFORME CPON PERSONAL HASTA QUE EMPEZARON A SUBIRME EL CRDDITO NO PUEDO AHBONAR EL CREDITO EN LA MISMA EMPRESA NO ME IMFORMAN CUANDO VA A VENIR LA FACTURA NUNCA ME LLEGO LA FACTURA DESDE EL CONTRATO NUNCA ME IMFORMAR LA SUBA DE MI ABONO LAS LLAMADAS SON LIMITADAS A NACIONAL
2000131169,Claro,10,Promotores,La calidad y cobertura de la señal,Velocidad de conexión a internet desde el celular,Velocidad de conexión a internet desde el celular,SUR,Mixto,PORQUE SIEMPRE ANDA BIEN EL INTERNET EN COMPARACION CON LA COMPAÑIA QUE TENIA ANTERIORMENTE Y LA COBERTURA PARA LLAMADAS Y LA FINANCIACION DE CONTRA FACTURA
2000007865,Movistar,10,Promotores,La (variedad disponibilidad precio) de los equipos celular,Variedad de equipos (marcas y modelos),Oferta de accesorios,AMBA,Mixto,TENEMOS TODO PERO EL INTERNET NO ES MUY BUENO NO PUEDO USAR EN LA CALLE MALISAMO LA SEÑAL PERO LO RECOMIENDO PERO COMO ES DE LA MISMA COMUNIDAD SE PUEDE HABLAR FACILMENTE
2000130942,Movistar,10,Promotores,La calidad y cobertura de la señal,Estabilidad de conexión a internet desde el celular,Estabilidad de conexión a internet desde el celular,SUR,Mixto,DONDE YO CIRCULO SIEMPRE TENGO LINEA Y DATOS SOBRE TODO LA DISPONIBILIDAD DE LA LINEA FUERA DE LA CIUDAD TENGO LINEA
2000164753,Movistar,4,Detractores,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,SUR,Prepago,NO TENGO RESPUESTA PARA ESTO DIRECTAMENTECALIFICO CON 4 PORQUE NO SE QUE RESPODER
2000035873,Movistar,10,Promotores,La atención al cliente,Resolución de problemas (en la atención telefónica en los l,Resolución de problemas en la atención telefónica,MEDITERRANEA,Mixto,PORQUE  NO TENGO NINGUN PROBLEMAS CON MI LINEA DE MOVISTAR
2000071131,Claro,8,Neutros,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,LITORAL,Mixto,TIENE QUE MEJORAR EN ALGUNOS SECTORES LA FALTA DE SEÑAL
2810033933,Personal,5,Detractores,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,MEDITERRANEA,Postpago,MALA COBERTURA 
2000016210,Claro,4,Detractores,La calidad y cobertura de la señal,Velocidad de conexión a internet desde el celular,Velocidad de conexión a internet desde el celular,AMBA,Mixto,POR LA SEÑAL PARA HABLAR NAVEGAR POR INTERNET CUANDO ESTOY HABLANDO SE CORTA LA LINEA NUNCA TIENE SEÑAL USO EL INTERNET DE MI CASA Y AUN ASI NO ME AGARRA Y ANDA MUY LENTO EL TELEFONO CUANDO ME LLAMAN LE SALE A LA OTRA PERSONA COMO SI ESTUVIERA APAGADO
2000107532,Claro,7,Neutros,La atención al cliente,Tiempo de espera en la atención (telefónica locales comerci,Tiempo de espera en la atención telefónica,SUR,Prepago,LA CALIDAD DE INTERNET  PORQUE SE CORTA Y SE CONSUME RAPIDO SI BIEN MI CELULAR NO ES UN SMARTPHONE  SE VA EL CREDITO
2000111909,Movistar,10,Promotores,La imagen de la compañía operadora de servicio celular y sus,Marca que mi familia y amigos utilizan,#NULL!,SUR,Prepago,PORQUE ANDA BIEN PERO NO ME GUSTA LAS DEMAS LINEAS SOLO MOVISTAR Y TIENE SEÑAL EN TODOS LADOS Y POR ESO LO RECOMIENDO
2000166000,Movistar,8,Neutros,La modalidad de pago de la factura y compra de producto,Facilidad de compra (pago de factura compra de crédito),Email,SUR,Mixto,LA ATENCION TELEFONICA
2000007152,Movistar,5,Detractores,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,AMBA,Mixto,MUCHAS VECES ME LLAMA Y EL CELULAR VA PRENDIDO ES DECIR ESTA APAGADO LAS REDES DE DATOS HAY LUGARES DONDE ANDA EL TEMA DE FACTURACIÓN ME COLOCAN SERVICIOS QUE NO HE CONTRATADO
2000008007,Movistar,8,Neutros,Los servicios adicionales (música videos juegos email re,Redes sociales (Facebook Twitter etc),Contratar dar de baja servicios adicionales,AMBA,Mixto,EL CREDITO PARA NAVEGAR POR INTERNET SE CONSUME MUY RÁPIDO
2000120759,Movistar,10,Promotores,La calidad y cobertura de la señal,Calidad de envío de mensajes (SMS yo Whatsapp yu otras apl,Calidad de envío de mensaje de texto (SMS),SUR,Mixto,PORQUE TENGO SEÑAL PERMANENTE Y NO TENGO PROBLEMAS CON LINEAYA QUE CON OTRA LINEA NO TENIA SEÑAL
2000165447,Movistar,5,Detractores,La calidad y cobertura de la señal,Estabilidad de conexión a internet desde el celular,Estabilidad de conexión a internet desde el celular,SUR,Prepago,ALGUNAS VECES SE TILDA PIERDO LA SEÑAL EL INTERNET NO CARGA TENGO QUE REINICIAR EL TELEFONO
2000104653,Claro,8,Neutros,La atención al cliente,Atención en servicio técnico,Atención en servicio técnico,SUR,Mixto,MEJORAR A VECES LA SEÑAL DE LLAMADAS QUE MUCHAS VECES SE ME CORTA
2000014504,Claro,9,Promotores,Los precios y variedad de planespacks,Packs (sms + internet sms+minutos contestador nros grati,Otros,AMBA,Mixto,PORQUE TENGO LA LINEA HACE MUCHO TIEMPO Y NUNCA HE TENIDO PROBLEMAS EN CUANTO QUE NUNCA ME FACTURARON ALGO QUE NO CORRESPONDIA TAMPOCO ME QUITARON DATOSY QUE MI FAMILIA TENIA CLARO Y PODIA HABLAR GRATIS CON ELLOS
2000114679,Movistar,9,Promotores,La calidad y cobertura de la señal,Estabilidad de conexión a internet desde el celular,Estabilidad de conexión a internet desde el celular,SUR,Prepago,PORQUE NO E TENIDO INCOVENIENTES PARA COMUNICARME Y QUE NO ES MUY BARATO
2000164623,Movistar,8,Neutros,Los precios y variedad de planespacks,Packs (sms + internet sms+minutos contestador nros grati,Otros,SUR,Prepago,LAS PROMOCIONES DE LOS PACKS
2000016847,Claro,7,Neutros,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,AMBA,Prepago,EL PRECIO DE LOS PLANES O PAQUETE Y LOS MENSAJES QUE DEBEN LLEGr ASI NO TENGA CREDITO
2000104691,Claro,9,Promotores,Los precios y variedad de planespacks,Plan todo en uno (combina llamados mensajes de texto datos,Precio del equipo,SUR,Mixto,PORQUE SON TRANSPARENTES CON EL ABONO SI HAY ALGUN CAMBIO AVISAN CON TIEMPO EL INTERNET ES MUY BUENO EL PACK QUE TENGO ES COMPLETO Y VA CON LO QUE PAGO
2810002789,Personal,7,Neutros,Los precios y variedad de planespacks,Packs (sms + internet sms+minutos contestador nros grati,Otros,AMBA,Mixto,LA SEÑAL QUE NO ES MUY BUENA Y SE CORTA
2000136859,Claro,8,Neutros,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,SUR,Mixto,DEBERIA MEJORAR LA SEÑAL PARA PODER INGRESAR A INTERNET (JUEGOS) A VECES HAY LUGARES EN LOS QUE PIERDO LA SEÑAL PARA INTERNET
2000105742,Movistar,1,Detractores,Los precios y variedad de planespacks,Precio del plan,Precio del planBeneficios en las recargas (Doble crédito m,SUR,Mixto,EL SERVICIO ES MUY CARO  TE OFRECEN PAQUETES CON MUCHOS BENEFICIOS PERO TODO ES ELEVADO Y ME AUMENTAN LOS ABONOS AUTOMATICAMENTE AL AÑO 4 VECES SIN PREVIO AVISO
2000177372,Claro,10,Promotores,Los precios y variedad de planespacks,Plan todo en uno (combina llamados mensajes de texto datos,Precio del equipo,SUR,Mixto,ES UNA BUENA COMPAÑIA CUANDO VIAJO PUEDO LLAMAR NO TENGO PROBLEMAS CON LA SEÑAL
2000131190,Movistar,9,Promotores,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,SUR,Prepago,PORQUE ES MAS ECONOMICA QUE OTRAS COMPAÑIA EN EL SISTEMA NAVEGACION Y LLAMADAS
2000127829,Claro,6,Detractores,La calidad y cobertura de la señal,Estabilidad de conexión a internet desde el celular,Estabilidad de conexión a internet desde el celular,SUR,Mixto,EL TEMA DEL SERVICIO POR INTERNET SE CAE MUCHO LA SEÑAL GENERALMENTE NO SE PUEDE NAVEGAR ES MUY LENTO 5 MEGAS NO SE PUEDE VER VIDEOS
2000103166,Movistar,5,Detractores,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,SUR,Mixto,PORQUE TIENE UN SERVICIO QUE ES MUY ELEVADO EL PRECIO DELP PLAN
2000121718,Movistar,8,Neutros,El sistema de beneficios CLUB (puntos descuentos a socios,Beneficios para socios (descuentos entretenimiento),Financiación de la factura,SUR,Prepago,TIENE QUE MEJORAR EL TEMA DE MULTIPLICA O TRIPLICA YA QUE SE CONSUME MUY RAPIDO POR QUE DISMINUIR EL COSTO DEL MINUTO POR QUE ES MUY ELEVADO
2000129756,Movistar,7,Neutros,La (variedad disponibilidad precio) de los equipos celular,Ofertas  promociones en equipos (2x1 oferta web días espe,Diferencial en el servicio (mayor vigencia de packs regalos,SUR,Mixto,DEBE MEJORAR EL TEMA DEL INTERNET ES MAS TODOS4G PORQUE NO TENGO SEÑAL
2000121289,Movistar,5,Detractores,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,SUR,Mixto,PORQUE EH ESTADO SIN SEÑAL PARA REALIZAR LLAMADAS MENSAJES CUANDO VOY A LA RIOJA TAMBIEN ME SUCEDE Y EL PROBLEMA LO PRESENTO YO PORQUE OTRAS PERSONAS QUE TIENE MOVISTAR NO TIENEN ESTE PROBLEMA E LLAMADAO Y NO ME DAN SOLUCION
2000122213,Movistar,9,Promotores,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,SUR,Mixto,BUENA SEÑAL SE PUEDE LLAMAR A TODAS LAS COMPAÑIAS Y MENSAJES TAMBIEN PARA TODOS LAS COMPAÑIAS
2000014558,Claro,10,Promotores,La calidad y cobertura de la señal,Calidad de envío de mensajes (SMS yo Whatsapp yu otras apl,Calidad de envío de mensaje de texto (SMS),AMBA,Prepago,LE RECOMIENDO POR QUE LA SEÑAL ES BUENA Y ES MUY UTIL
2000120939,Movistar,10,Promotores,La calidad y cobertura de la señal,Calidad de envío de mensajes (SMS yo Whatsapp yu otras apl,Calidad de envío de mensaje de texto (SMS),SUR,Prepago,ME PARECE MEJOR QUE LAS OTRA EMPRESA NO SE ME CAE NUNCA LA LINEA NI PARA INTERNET SIEMPRE ESTA BIEN
2000094007,Claro,8,Neutros,La (variedad disponibilidad precio) de los equipos celular,Financiación de equipos (cuotas sin interés  cuotas fijas),Opción de comodato,SUR,Mixto,EL INTERNET QUE ES MEDIO LENTO EN ALGUNAS OCASIONES
2000112069,Movistar,0,Detractores,Los precios y variedad de planespacks,Números gratisamigoscomunidad,Mensajes de texto incluidos en el plan,SUR,Postpago,NO HAY SEÑAL EN TODOS LADOS Y LA VERDAD SIEMOPRE HAY AUMENTO DE FACTURA Y DE REPENTE LLEGA UN MENSAJES QUE NO TENGO INTERNET NO TENGO CUPOS Y NO ME QUEDA CLARO HE IDO HABLAR PERO NADA ME DAN VUELTAS Y E IDO A DARLA BAJA PERO NO PUDE PORQUE ME HACEN LLAMAR POR TLF Y NO HAY SISTEMA Y ME RESIGNE
2000096197,Movistar,10,Promotores,La calidad y cobertura de la señal,Velocidad de conexión a internet desde el celular,Velocidad de conexión a internet desde el celular,SUR,Prepago,PORQUE HASTA AHORA NO E TENDIO PROBLEMA EN CUANTO A LLAMADAS E INTERNET YA QUE CUANDO CARGO ES BUENO PORQUE TIENE BUENA SEÑAL
2000114374,Movistar,8,Neutros,Los precios y variedad de planespacks,Precio de reseteos (renovacion de cuota),Disponibilidad de equipos,SUR,Postpago,MEJORAR LA SEÑAL DE INTERNET NO DURA MUCHO EN MI EQUIPO
2000034309,Claro,8,Neutros,El sistema de beneficios CLUB (puntos descuentos a socios,Beneficios para socios (descuentos entretenimiento),Financiación de la factura,LITORAL,Mixto,LA SEÑAL EN ALGUNAS PARTES QUE NO AGARRA A OTRAS PROVINCIAS HACIAS SUR
2000050460,Claro,0,Detractores,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,LITORAL,Postpago,PORQUE YO TENGO UNA LINEA MAS QUE SE LA DI A MI HIJO SE LO ROBARON Y TENIA QUE SEGUIR PAGAR 100$ PARA MANTENER EL NUMERO OTRA COSA ES QUE NO TENGO 4G EN EL BARRIO Y CUANDO VOY AL INTERIOR DE LA PROVINCIA PASA LO MISMO FUNCIONA BIEN EN EL CENTRO Y EN BUENOS AIRES
2000122371,Movistar,8,Neutros,Los precios y variedad de planespacks,Beneficios en las recargas (Multiplica crédito sms ilimitad,InternetDatos a través de celular,SUR,Mixto,HAY PROBLEMAS DE CONECTIVIDAD EN LOS ULTIMOS TRES MESES HAY CAIDAS EN SAN JUAN PERO MOVISTAR ES MEJOR ANDA
2000094321,Movistar,8,Neutros,La (variedad disponibilidad precio) de los equipos celular,Otros Especificar,Otros,SUR,Postpago,ALGUNAS PROMOCIONES QUE POR SER ANTIGUO ME DAN UN MAL COSTO
2000127601,Movistar,10,Promotores,La atención al cliente,Resolución de problemas (en la atención telefónica en los l,Resolución de problemas en la atención telefónica,SUR,Prepago,LE RECOMIENDO PORQUE NO SE CORTA NUNCA LA SEÑAL SIEMPRE TIENE LINEA FLAQUEA SOLO EN VERANOS PERO SINO ANDA BIEN
2000165460,Movistar,8,Neutros,Los servicios adicionales (música videos juegos email re,Contratar dar de baja servicios adicionales,Marca joven,SUR,Mixto,HAY VECES QUE SE SUMAN PAGOS O FACTURAS QUE EN REALIDAD NO LOS HE CONTRATADOS
2000177114,Claro,10,Promotores,El sistema de beneficios CLUB (puntos descuentos a socios,Facilidad de canjear puntos,Recepción a tiempo de la factura,SUR,Mixto,PORQUE EL BUEN SERVICIO QUE ME DA EN CUANTO A LA LINEA Y EL INTERNET
2000122783,Claro,7,Neutros,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,SUR,Prepago,EL INTERNET CUANDIO TRATA DE ENTRAR ALGUNA PAGINA SE CUELGA SE TILDARA LA PAGINA
2000008741,Claro,7,Neutros,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,AMBA,Prepago,MEJORAR LA SEÑAL DE INTERNET SE CORTA MUCHO LA SEÑAL
2000130355,Movistar,3,Detractores,La modalidad de pago de la factura y compra de producto,Claridad y simplicidad de la factura,Facilidad para encontrar puntos de venta y pago,SUR,Mixto,SI PORQUE PRIMERO CUANDO SE LLAMA TARDA EN ATENDER LAS FATURAS TE MANDAN UN MENSAJE Y NO TENGO LA POSABILIDAD DE PAGO Y NO ME LLEGAN LA FACTURA
2000127767,Movistar,10,Promotores,La calidad y cobertura de la señal,Estabilidad de conexión a internet desde el celular,Estabilidad de conexión a internet desde el celular,SUR,Prepago,PORQUE PUEDES HABLAR GRATIS Y ENVIAR MENSAJES GRATIS MAS CUOTAS FIJAS Y ES GRATIS
2000130696,Movistar,10,Promotores,La modalidad de pago de la factura y compra de producto,Claridad y simplicidad de la factura,Facilidad para encontrar puntos de venta y pago,SUR,Mixto,PORQUE CUANDO TENGO UN PROBLEMA CON LA LINEA LLAMO Y ME RESUELVEN RAPIDO ME TRATAN BIEN TIENEN BUENAS PROMOCIONES Y LOS CELULARES NO SON CAROS
2000111720,Movistar,10,Promotores,La imagen de la compañía operadora de servicio celular y sus,La marca más conveniente,#NULL!,SUR,Prepago,SE PUEDE MULTIPLICAR Y ANDA MUY BIEN LA LINEA Y NO TIENE OTRO PROBLEMAS COMO OTROS EMPRESAS
2000121535,Movistar,7,Neutros,La modalidad de pago de la factura y compra de producto,Facilidad de compra (pago de factura compra de crédito),Email,SUR,Postpago,LA SEÑAL DE INTERNET PORQUE EL LUGAR DONDE VIVO NO CONECTA DEBO IR A OPTRO DEPARTAMENTO HAY EN MOMENTOS ME DICE QUE SE TERMINARON LOS DATOS CUANDO NO LO EH USADO
2000129986,Claro,8,Neutros,La modalidad de pago de la factura y compra de producto,Claridad y simplicidad de la factura,Facilidad para encontrar puntos de venta y pago,SUR,Mixto,HAY LUGARES DONDE FALTA SEÑAL PARA LLAMADAS COMO EN BUENOS AIRES
2000006837,Claro,7,Neutros,El sistema de beneficios CLUB (puntos descuentos a socios,Facilidad de adquirir puntos,Claridad y simplicidad de la factura,AMBA,Mixto,POR LA SEÑAL EN LAGUNOS LUGARES COMO LA UNONO ENTRA LA SEÑAL
2000128837,Claro,10,Promotores,La atención al cliente,Resolución de problemas (en la atención telefónica en los l,Resolución de problemas en la atención telefónica,SUR,Postpago,BUEN SERVICIO
2000017540,Claro,10,Promotores,La modalidad de pago de la factura y compra de producto,Claridad y simplicidad de la factura,Facilidad para encontrar puntos de venta y pago,AMBA,Mixto,ME VA BIEN EN LOS PRECIOS Y PUEDO CARGAR 3GIGAS PARA NAVEGAR EN INTERNET LAS COSNUSLTA QUE ME RESPONDIASN A LA PREVEDAD SATISFECHO
2000123229,Movistar,10,Promotores,Los precios y variedad de planespacks,Beneficios en las recargas (Multiplica crédito sms ilimitad,InternetDatos a través de celular,SUR,Prepago,PORQUE ME GUSTA EL SISTEMA LA LINEA LLAMADAS E INTERNET
2000128278,Movistar,10,Promotores,Los precios y variedad de planespacks,Packs (sms + internet sms+minutos contestador nros grati,Otros,SUR,Prepago,POR LA BUENA ATENCION
2000006779,Movistar,7,Neutros,Los precios y variedad de planespacks,Precio del plan,Precio del planBeneficios en las recargas (Doble crédito m,AMBA,Prepago,FUNCIONA MAL AVECES NO ME DAN LAS SOLUCIONES RAPIDAS QUE NECESITA
